country;site;species;ID;Ncensus;diameter;CE;repro;flo;unripefru;ripefru;fru
Cameroon;Mbang2;Sterculia_rhinopetala;38;73;53.3;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;39;70;32.8;NA;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;4;72;31;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;40;74;23.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;41;73;28.5;emergent;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;42;74;31.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;43;73;26.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;44;74;17.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;45;72;19;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;46;74;19.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;47;73;10.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;48;64;23.3;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;49;74;14.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;5;71;40;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;50;73;18.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;51;74;43;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;52;73;42.9;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;53;74;52.7;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;54;29;35.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;55;74;69.7;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;56;68;85.9;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;57;74;34.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;58;74;22.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;59;74;46.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;6;73;27.7;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;60;68;20.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;61;74;58.4;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;62;74;35;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;63;74;25.8;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;64;75;33.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;65;75;40;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;66;69;31.5;canopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;67;73;36.8;canopy;1;1;1;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;68;73;36.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;69;55;30.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;7;74;12;subcanopy;1;1;1;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;70;73;53;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;71;69;45.1;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;72;72;36.4;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;73;23;48;canopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;74;72;39.3;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;75;73;51.7;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;76;74;49.8;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;77;74;45.8;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;78;74;38.2;subcanopy;1;0;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;79;74;61.1;canopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;8;74;43.2;canopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;80;74;55.2;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;81;74;44.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;82;69;42.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;83;75;22.3;subcanopy;1;0;0;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;84;75;58;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;85;60;38.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;86;75;44.5;canopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;87;75;31.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;88;75;14.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;89;74;43.4;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;9;33;68.8;subcanopy;1;1;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;90;75;51.9;subcanopy;1;0;0;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;91;54;54.3;canopy;1;0;1;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;92;74;51.5;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;93;73;54.5;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;94;74;56.1;emergent;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;95;74;47.1;subcanopy;1;1;0;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;96;74;34.6;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;97;74;35.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang2;Sterculia_rhinopetala;98;74;55.5;subcanopy;1;1;1;1;NA
Cameroon;Mbang2;Sterculia_rhinopetala;99;73;45.7;canopy;1;1;1;1;NA
Cameroon;Mbang1;Terminalia_superba;1;45;39.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;10;21;27.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;11;45;50;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;12;44;41.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;13;40;48.5;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;14;45;45.3;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;15;45;50.1;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;16;45;36.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;17;45;51.6;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;18;45;57.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;19;45;51.2;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;2;45;48.8;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;20;4;70.2;NA;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;21;45;42.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;22;22;54.1;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;23;45;50.4;subcanopy;1;0;1;0;NA
Cameroon;Mbang1;Terminalia_superba;24;45;41;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;25;45;33.2;canopy;1;0;1;0;NA
Cameroon;Mbang1;Terminalia_superba;26;45;58.3;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;27;45;49.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;28;45;50.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;29;45;30.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;3;45;60.3;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;30;45;39.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;31;45;46.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;32;23;23.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;33;45;48;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;34;45;62.2;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;35;45;64.9;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;36;45;63.7;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;37;45;79;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;38;45;44.1;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;39;45;56.4;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;4;43;37.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;40;45;56;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;41;45;39.8;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;42;45;61.7;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;43;45;47;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;44;45;66.7;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;45;45;52;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;46;44;55.7;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;47;44;27.6;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;48;45;52;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;5;17;28.4;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;50;30;53.3;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;51;44;79.2;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;52;45;65.3;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;53;44;50.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;54;45;59.5;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;55;45;49.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;56;45;49.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;57;45;53.3;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;58;45;51.3;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;59;29;33.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;6;43;45.8;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;60;45;54.5;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;61;45;48.4;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;62;45;55;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;63;45;61.3;canopy;1;0;1;0;NA
Cameroon;Mbang1;Terminalia_superba;64;43;80.7;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;65;45;49;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;66;45;45.3;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;67;45;70.5;canopy;1;0;1;0;NA
Cameroon;Mbang1;Terminalia_superba;68;43;47.1;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;69;45;43.7;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;7;15;39.2;NA;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;70;45;71.5;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;71;45;38.5;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;72;45;30.6;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;73;43;33.3;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;74;45;48;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;75;45;66.6;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;76;44;33.2;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;77;44;30;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;78;20;66.6;NA;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;79;43;28;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;8;44;39.8;emergent;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;80;44;37;canopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;81;44;27.9;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;82;11;25.2;NA;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;83;44;37.3;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;84;44;36.7;subcanopy;0;0;0;0;NA
Cameroon;Mbang1;Terminalia_superba;9;44;39.4;canopy;0;0;0;0;NA
Cameroon;Mindourou3;Terminalia_superba;1;60;36.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;10;59;43.4;NA;0;0;0;0;NA
Cameroon;Mindourou3;Terminalia_superba;16;59;56;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;17;60;60.1;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;18;60;50;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;2;60;30;NA;1;1;0;0;NA
Cameroon;Mindourou3;Terminalia_superba;21;60;61.9;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;22;60;57.2;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;23;60;87.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;26;60;65.8;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;27;60;65.4;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;28;60;23.2;NA;1;1;0;0;NA
Cameroon;Mindourou3;Terminalia_superba;29;60;31.6;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;3;60;64.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;31;60;66.4;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;32;60;63;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;35;60;63.4;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;37;60;55.2;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;39;60;96.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;41;52;72.1;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;42;52;64.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;43;52;44.7;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;45;52;87.8;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;46;52;57.5;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;47;52;56.8;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;49;52;49.4;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;50;52;58.9;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;52;52;83.8;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;55;52;116.4;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;58;60;46.2;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;6;60;59.7;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;61;60;56.1;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;63;60;71.3;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;64;60;78.6;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;66;50;46.3;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;67;50;55.1;NA;1;1;1;0;NA
Cameroon;Mindourou3;Terminalia_superba;68;50;43.7;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;7;60;61.4;NA;1;1;1;1;NA
Cameroon;Mindourou3;Terminalia_superba;9;60;59;NA;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;10;71;39.6;subcanopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;11;71;45.3;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;12;71;56.8;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;13;71;75.2;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;14;71;68.4;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;15;71;59.5;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;16;71;60.1;emergent;1;0;1;1;NA
Congo;Pokola1;Terminalia_superba;19;7;45.4;subcanopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;20;71;32;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;21;71;51.3;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;22;71;30.1;subcanopy;1;0;0;1;NA
Congo;Pokola1;Terminalia_superba;23;71;17.9;subcanopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;24;71;21.9;subcanopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;25;71;44.7;canopy;1;1;1;0;NA
Congo;Pokola1;Terminalia_superba;26;46;10.5;subcanopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;28;71;44.2;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;29;71;47.7;subcanopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;32;71;52.5;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;33;71;46.8;canopy;1;1;0;0;NA
Congo;Pokola1;Terminalia_superba;35;71;56.8;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;37;71;44.4;subcanopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;38;71;57.1;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;40;71;61;canopy;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;41;71;20.1;emergent;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;5;71;61.5;emergent;1;1;1;1;NA
Congo;Pokola1;Terminalia_superba;6;71;20.4;canopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;7;71;23.2;canopy;0;0;0;0;NA
Congo;Pokola1;Terminalia_superba;9;71;45.5;subcanopy;1;1;1;1;NA
Congo;Kabo;Triplochiton_scleroxylon;100;71;80.9;canopy;1;1;1;1;NA
Congo;Kabo;Triplochiton_scleroxylon;102;71;116.4;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;103;71;145.6;emergent;1;1;1;0;NA
Congo;Kabo;Triplochiton_scleroxylon;105;71;46;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;106;71;96.6;canopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;107;71;71.7;subcanopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;108;71;51.4;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;109;71;87.7;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;111;71;64.4;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;113;71;38.4;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;114;71;37.9;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;115;71;79;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;116;71;86.4;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;117;71;149.4;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;119;71;86.7;emergent;1;1;1;0;NA
Congo;Kabo;Triplochiton_scleroxylon;120;71;108.6;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;121;71;31;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;122;71;46.4;subcanopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;123;71;36.6;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;124;71;32.8;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;125;71;59.2;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;126;71;65.7;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;127;71;30;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;128;71;52.1;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;129;71;29;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;130;71;28.4;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;131;71;27.3;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;132;71;58.7;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;133;71;61.6;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;134;71;24.9;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;135;71;16.5;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;136;71;22;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;137;71;33.3;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;138;70;54.6;canopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;139;71;43;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;140;71;39.3;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;82;71;64.1;subcanopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;83;71;104.3;emergent;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;84;71;78.8;canopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;88;71;98.8;canopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;89;71;75.2;canopy;1;1;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;91;71;73.8;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;92;71;98.7;emergent;1;1;1;1;NA
Congo;Kabo;Triplochiton_scleroxylon;94;71;83;canopy;1;1;0;1;NA
Congo;Kabo;Triplochiton_scleroxylon;96;71;75;canopy;0;0;0;0;NA
Congo;Kabo;Triplochiton_scleroxylon;98;20;71.1;emergent;1;1;0;1;NA
Congo;Kabo;Triplochiton_scleroxylon;99;71;52.9;canopy;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-1-1-163;94;63;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-1-1-331;94;90;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-1-2-353;94;58;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-1-4-395;94;103;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-2-1-288;94;94;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-3-3-640;94;45;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-3-4-177;94;70;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-1-96;94;86;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-2-191;94;76;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-2-336;94;84;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-2-693;94;69;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-3-323;94;83;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-3-403;94;104;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-3-594;94;63;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-3-605;94;68;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-4-110;94;73;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-4-4-383;94;51;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-5-1-183;94;87;NA;1;0;0;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-5-3-107;94;84;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-5-4-2;94;74;NA;1;1;1;1;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-5-4-785;94;66;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-1-244;94;119;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-1-368;94;58;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-1-373;94;106;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-1-390;94;114;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-1-547;94;57;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-2-249;94;84;NA;1;1;1;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-2-494;94;102;NA;1;1;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-2-508;94;57;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-3-285;94;132;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-3-371;94;63;NA;0;0;0;0;NA
CentralAfricanRepublic;MBaïki;Triplochiton_scleroxylon;1-6-4-128;94;135;NA;1;1;1;1;NA
